"weight"|"lat"|"lon"|"Location"|Create Date|Closed Date|Due Date|CaseType|Case Number                                       
1|29.87286945|-95.33538048|Intersection 10830 BENTLEY RD&3100 TRENTON RD|2020-12-13 10:53:14.940|2020-12-17 11:57:40.423|2020-12-17 10:53:14.000|Flooding|12448516-101004447811                             
1|29.87303022|-95.38453288|103 JOHN ALBER, HOUSTON TX 77076|2020-12-02 12:50:43.897|2020-12-17 12:10:24.200|2020-12-06 12:50:43.000|Flooding|12447708-101004425946                             
1|29.87352708|-95.47354191|7602 ANTOINE, HOUSTON TX 77088|2021-04-30 11:50:59.710|2021-04-30 15:25:34.653|2021-05-04 11:50:59.000|Flooding|12459748-101004660511                             
1|29.87375069|-95.33572068|10905 BENTLEY, HOUSTON TX 77093|2021-06-16 15:21:46.643|2021-06-17 08:01:24.663|2021-06-20 15:21:46.000|Flooding|12466407-101004728518                             
1|29.87478015|-95.37912324|12015 AGGIE, HOUSTON TX 77076|2021-02-17 23:58:03.757|2021-02-18 02:49:19.027|2021-02-21 23:58:03.000|Flooding|12453941-101004557934                             
1|29.87584663|-95.29617211|11011 LERA, HOUSTON TX 77016|2021-03-25 16:25:25.307|2021-03-29 11:49:20.940|2021-03-29 16:25:25.000|Flooding|12456666-101004617618                             
1|29.87774196|-95.42584473|1001 FERGUSON, HOUSTON TX 77088|2021-06-17 22:48:28.113|2021-06-21 08:30:23.863|2021-06-21 22:48:28.000|Flooding|12466613-101004740509                             
1|29.87965779|-95.73191066|Intersection 21200 FM 529 RD&6804 SETTLERS VILLAGE DR|2021-02-19 14:55:06.800|2021-03-19 16:31:47.440|2021-02-23 14:55:06.000|Flooding|12454030-101004561722                             
1|29.87976738|-95.28832958|11111 TAMWORTH, HOUSTON TX 77016|2021-05-24 14:22:40.117|2021-05-24 17:26:46.447|2021-05-28 14:22:39.000|Flooding|12462693-101004698979                             
1|29.87982407|-95.41781658|839 MARCOLIN, HOUSTON TX 77088|2021-05-17 17:33:43.573|2021-05-18 11:11:38.870|2021-05-21 17:33:43.000|Flooding|12461371-101004680493                             
1|29.87982407|-95.41781658|839 MARCOLIN, HOUSTON TX 77088|2021-05-24 13:11:37.420|2021-05-24 18:25:46.493|2021-05-28 13:11:37.000|Flooding|12462619-101004698749                             
1|29.88202389|-95.30859365|5409 VAN ZANDT, HOUSTON TX 77016|2021-05-24 18:43:01.300|2021-05-25 09:08:46.710|2021-05-28 18:43:01.000|Flooding|12462895-101004699634                             
1|29.88202389|-95.30859365|5409 VAN ZANDT, HOUSTON TX 77016|2021-05-24 18:54:46.293|                   NULL|2021-05-28 18:53:00.000|Flooding|12462895-101004699653                             
1|29.88303891|-95.44242445|2022 DEWALT, HOUSTON TX 77088|2021-05-25 15:00:45.497|2021-05-26 10:27:48.037|2021-05-29 15:00:45.000|Flooding|12463085-101004700775                             
1|29.88377861|-95.29542906|6307 GUADALUPE, HOUSTON TX 77016|2021-05-24 12:10:26.323|2021-05-24 17:20:46.393|2021-05-28 12:10:26.000|Flooding|12462579-101004698606                             
1|29.88755488|-95.29694077|6214 GASTON, HOUSTON TX 77016|2021-06-03 16:22:49.233|2021-06-04 12:07:56.150|2021-06-07 16:22:49.000|Flooding|12464647-101004712041                             
1|29.8885218|-95.29559202|6310 ROUGHLOCK, HOUSTON TX 77016|2021-06-03 07:59:10.023|2021-06-03 08:32:55.030|2021-06-07 07:59:09.000|Flooding|12464475-101004710815                             
1|29.88852441|-95.29540131|6314 ROUGHLOCK, HOUSTON TX 77016|2021-05-19 11:42:26.580|2021-05-19 14:20:40.100|2021-05-23 11:42:26.000|Flooding|12461789-101004683064                             
1|29.88852441|-95.29540131|6314 ROUGHLOCK, HOUSTON TX 77016|2021-05-24 15:57:39.500|2021-05-26 16:38:48.257|2021-05-28 15:57:39.000|Flooding|12462792-101004699279                             
1|29.88852441|-95.29540131|6314 ROUGHLOCK, HOUSTON TX 77016|2021-06-02 21:19:31.657|2021-06-03 07:55:55.040|2021-06-06 21:19:31.000|Flooding|12464439-101004710627                             
1|29.88852441|-95.29540131|6314 ROUGHLOCK, HOUSTON TX 77016|2021-06-21 19:22:30.693|2021-06-22 14:28:23.810|2021-06-25 19:22:30.000|Flooding|12466992-101004764250                             
1|29.88852699|-95.29521275|6318 ROUGHLOCK, HOUSTON TX 77016|2021-06-03 08:22:32.683|2021-06-03 08:30:54.920|2021-06-07 08:22:32.000|Flooding|12464485-101004710870                             
1|29.88907876|-95.29530943|6315 ROUGHLOCK, HOUSTON TX 77016|2021-06-03 10:36:56.603|2021-06-03 14:25:55.417|2021-06-07 10:36:56.000|Flooding|12464536-101004711210                             
1|29.89080423|-95.44823616|Intersection 10800 CORDOBA DR&2500 JORENT DR|2020-09-23 23:43:23.683|2020-09-24 12:54:18.817|2020-09-27 23:43:23.000|Flooding|12442270-101004287473                             
1|29.89156498|-95.44803198|10810 CORDOBA, UNINCORPORATED TX 77088|2020-09-25 11:37:54.243|2020-09-28 12:14:19.230|2020-09-29 11:37:54.000|Flooding|12442522-101004289652                             
1|29.89928361|-95.30094314|Intersection 12100 HOMESTEAD RD&5900 WINFIELD RD|2021-05-24 15:55:18.000|2021-05-24 16:06:46.240|2021-05-28 15:55:17.000|Flooding|12462789-101004699269                             
1|29.90660808|-95.29563591|12611 FRAZIER RIVER, HOUSTON TX 77050|2021-05-24 15:52:44.420|2021-05-26 16:25:48.130|2021-05-28 15:52:44.000|Flooding|12462786-101004699263                             
1|29.90755982|-95.64322511|15727 OAK MOUNTAIN, UNINCORPORATED TX 77095|2020-08-02 23:20:49.610|2020-08-02 23:34:18.913|2020-08-06 23:20:49.000|Flooding|12436781-101004193732                             
1|29.92415684|-95.41304748|10905 NORTH, HOUSTON TX 77038|2021-05-19 12:41:56.163|2021-05-19 15:25:40.220|2021-05-23 12:41:56.000|Flooding|12461809-101004683180                             
1|29.93390659|-95.29048918|Intersection 14800 EDDIE DR&14650 OLD HUMBLE RD|2021-05-24 18:18:07.943|2021-05-25 08:27:46.640|2021-05-28 18:17:00.000|Flooding|12462882-101004699607                             
1|29.93665017|-95.31424485|15001 CROSSWINDS, HOUSTON TX 77032|2021-05-21 14:54:21.210|2021-05-22 13:03:44.510|2021-05-25 14:54:21.000|Flooding|12462273-101004696534                             
1|29.9519618|-95.33784221|3203 GREENS, HOUSTON TX 77032|2020-09-22 08:16:05.500|2020-09-22 11:19:18.993|2020-09-26 08:16:05.000|Flooding|12441723-101004284414                             
1|29.9519618|-95.33784221|3203 GREENS, HOUSTON TX 77032|2020-09-22 08:16:14.403|2020-09-22 08:16:34.610|2020-09-26 08:16:14.000|Flooding|12441723-101004284417                             
1|30.03171784|-95.25779627|Intersection 130 HAMBLEN RD&2 N US 59 HAMBLEN U TURN RAMP|2021-05-03 08:42:25.080|2021-05-05 11:55:27.310|2021-05-07 08:42:24.000|Flooding|12459947-101004662666                             
1|30.04901065|-95.42998886|19370 INTERSTATE 45, HOUSTON TX 77373|2021-02-18 23:06:11.800|2021-02-18 23:54:19.317|2021-02-22 23:06:11.000|Flooding|12454001-101004560286                             
1|30.05338236|-95.21080795|2914 RED MAPLES, HOUSTON TX 77339|2021-02-15 16:46:49.967|2021-02-15 17:24:21.237|2021-02-19 16:46:49.000|Flooding|12453907-101004545154                             
1|30.05338236|-95.21080795|2914 RED MAPLES, HOUSTON TX 77339|2021-02-15 23:06:17.840|2021-02-18 01:39:19.697|2021-02-19 23:06:17.000|Flooding|12453911-101004545295                             
1|30.05375176|-95.22574793|1909 RIVERLAWN, HOUSTON TX 77339|2021-02-17 13:58:33.440|2021-02-17 17:00:06.037|2021-02-21 13:58:33.000|Flooding|101004547291                                      
1|30.05590375|-95.21280406|Intersection 2300 LAKE HILLS DR&3000 WOODLAND HILLS DR|2021-05-19 14:12:21.157|2021-05-19 15:54:40.250|2021-05-23 14:11:00.000|Flooding|12461849-101004683359                             
1|30.05673571|-95.16440852|5607 WOODLAND CREEK, HOUSTON TX 77345|2021-05-19 14:13:09.940|2021-05-19 16:37:40.137|2021-05-23 14:13:09.000|Flooding|12461850-101004683362                             
1|30.05735943|-95.16396092|5619 WOODLAND CREEK, HOUSTON TX 77345|2021-05-17 16:40:37.777|2021-05-18 10:04:38.813|2021-05-21 16:40:37.000|Flooding|12461350-101004680410                             
1|30.05748478|-95.16431332|5514 LONE CEDAR, HOUSTON TX 77345|2021-06-16 10:06:00.370|2021-06-16 14:33:23.713|2021-06-20 10:06:00.000|Flooding|12466343-101004727917                             
1|30.05947381|-95.21997196|Intersection 2026 LAKE HILLS DR&2054 ROUND SPRING DR|2021-05-17 14:55:55.600|2021-05-18 09:11:38.780|2021-05-21 14:55:55.000|Flooding|12461325-101004680150                             
1|30.06185099|-95.17943178|3306 GROVE TERRACE, HOUSTON TX 77345|2020-08-04 17:50:48.857|2020-08-05 14:19:19.230|2020-08-08 17:50:48.000|Flooding|12437085-101004196978                             
1|30.06187967|-95.15841745|5926 SPRING LODGE, HOUSTON TX 77345|2020-08-06 10:12:28.093|2020-08-18 12:39:15.970|2020-08-10 10:12:28.000|Flooding|12437253-101004199069                             
1|30.06197806|-95.15902044|5923 SPRING LODGE, HOUSTON TX 77345|2020-08-05 17:29:03.677|2020-08-06 10:25:42.217|2020-08-09 17:29:03.000|Flooding|12437206-101004198493                             
1|30.06219986|-95.15887017|5927 SPRING LODGE, HOUSTON TX 77345|2020-08-05 00:53:36.777|2020-08-05 15:24:18.937|2020-08-09 00:53:36.000|Flooding|12437108-101004197223                             
1|30.06219986|-95.15887017|5927 SPRING LODGE, HOUSTON TX 77345|2020-08-06 09:59:11.073|2020-08-18 12:41:58.130|2020-08-10 09:59:10.000|Flooding|12437251-101004199039                             
1|30.06219986|-95.15887017|5927 SPRING LODGE, HOUSTON TX 77345|2021-06-21 16:14:40.160|2021-06-22 09:03:23.177|2021-06-25 16:14:40.000|Flooding|12466959-101004764051                             
1|30.06586683|-95.18583789|3511 GLENWOOD SPRINGS, HOUSTON TX 77345|2021-05-17 15:37:25.830|2021-05-18 12:10:01.157|2021-05-21 15:37:25.000|Flooding|12461329-101004680258                             
1|30.07025769|-95.19186303|3214 CASCADE CREEK, HOUSTON TX 77339|2021-05-24 13:38:13.623|2021-05-24 17:45:46.630|2021-05-28 13:38:13.000|Flooding|12462652-101004698843                             

